character,event_summary,paragraph_num,book_num,book_title
Hogwarts,"The story of Fred and George's flight to freedom was retold so often over the next few days that Harry could tell it would soon become the stuff of Hogwarts legend: within a week, even those who had been eye-witnesses were half-convinced they had seen the twins dive-bomb Umbridge on their brooms and pelt her with Dungbombs before zooming out of the doors.",5807,5,Harry Potter And The Order Of The Phoenix
Harry,"The story of Fred and George's flight to freedom was retold so often over the next few days that Harry could tell it would soon become the stuff of Hogwarts legend: within a week, even those who had been eye-witnesses were half-convinced they had seen the twins dive-bomb Umbridge on their brooms and pelt her with Dungbombs before zooming out of the doors.",5807,5,Harry Potter And The Order Of The Phoenix
Umbridge,"The story of Fred and George's flight to freedom was retold so often over the next few days that Harry could tell it would soon become the stuff of Hogwarts legend: within a week, even those who had been eye-witnesses were half-convinced they had seen the twins dive-bomb Umbridge on their brooms and pelt her with Dungbombs before zooming out of the doors.",5807,5,Harry Potter And The Order Of The Phoenix
George,Fred and George had made sure nobody was likely to forget them too soon.,5808,5,Harry Potter And The Order Of The Phoenix
Filch,Umbridge and Filch had been observed trying different means of removing it but without success.,5808,5,Harry Potter And The Order Of The Phoenix
Harry'S Firebolt,"Filch fitted a new door and removed Harry's Firebolt to the dungeons where, it was rumoured, Umbridge had set an armed security troll to guard it.",5809,5,Harry Potter And The Order Of The Phoenix
Fred,"Inspired by Fred and George's example, a great number of students were now vying for the newly vacant positions of Troublemakers-in-Chief.",5810,5,Harry Potter And The Order Of The Phoenix
George,"Inspired by Fred and George's example, a great number of students were now vying for the newly vacant positions of Troublemakers-in-Chief.",5810,5,Harry Potter And The Order Of The Phoenix
Skiving Snackboxes Fred,"Meanwhile, it became clear just how many Skiving Snackboxes Fred and George had managed to sell before leaving Hogwarts.",5812,5,Harry Potter And The Order Of The Phoenix
Hogwarts,"Meanwhile, it became clear just how many Skiving Snackboxes Fred and George had managed to sell before leaving Hogwarts.",5812,5,Harry Potter And The Order Of The Phoenix
George,"Meanwhile, it became clear just how many Skiving Snackboxes Fred and George had managed to sell before leaving Hogwarts.",5812,5,Harry Potter And The Order Of The Phoenix
Umbridge,"Shrieking with rage and frustration, she attempted to trace the mysterious symptoms to their source, but the students told her stubbornly they were suffering from 'Umbridge -itis'.",5812,5,Harry Potter And The Order Of The Phoenix
Pomfrey,In case it helps Madam Pomfrey cure him?',5816,5,Harry Potter And The Order Of The Phoenix
Montague,"'Montague shouldn't have tried to take all those points from Gryffindor, should he?",5821,5,Harry Potter And The Order Of The Phoenix
Mum,"'When Mum's next letter finally gets through Umbridge's screening process,' said Ron bitterly, now holding his cup up while its frail legs tried feebly to support its weight, 'I'm going to be in deep trouble.",5823,5,Harry Potter And The Order Of The Phoenix
Ron,"'When Mum's next letter finally gets through Umbridge's screening process,' said Ron bitterly, now holding his cup up while its frail legs tried feebly to support its weight, 'I'm going to be in deep trouble.",5823,5,Harry Potter And The Order Of The Phoenix
Howler,I wouldn't be surprised if she's sent another Howler.',5823,5,Harry Potter And The Order Of The Phoenix
Fred,"'It'll be my fault Fred and George left, you wait,' said Ron darkly.",5824,5,Harry Potter And The Order Of The Phoenix
Ron,"'It'll be my fault Fred and George left, you wait,' said Ron darkly.",5824,5,Harry Potter And The Order Of The Phoenix
George,"'It'll be my fault Fred and George left, you wait,' said Ron darkly.",5824,5,Harry Potter And The Order Of The Phoenix
Fred,There was no good to be gained in keeping silent if it meant anyone suspected that Fred and George were criminals.,5828,5,Harry Potter And The Order Of The Phoenix
George,There was no good to be gained in keeping silent if it meant anyone suspected that Fred and George were criminals.,5828,5,Harry Potter And The Order Of The Phoenix
Harry,"'Yeah, I suppose you'd better,' said Harry dully, ""specially if she thinks they're receiving stolen cauldrons or something.'",5832,5,Harry Potter And The Order Of The Phoenix
Harry,"Hermione said nothing at all for the rest of the lesson, but Harry had a shrewd suspicion that her self-restraint was bound to crack before long.",5833,5,Harry Potter And The Order Of The Phoenix
Harry,"Sure enough, once they had left the castle for break and were standing around in the weak May sunshine, she fixed Harry with a beady eye and opened her mouth with a determined air.",5833,5,Harry Potter And The Order Of The Phoenix
May,"Sure enough, once they had left the castle for break and were standing around in the weak May sunshine, she fixed Harry with a beady eye and opened her mouth with a determined air.",5833,5,Harry Potter And The Order Of The Phoenix
Harry,"As a matter of fact, I was going to ask Harry when he's going to go back to Snape and ask for more Occlumency lessons!'",5837,5,Harry Potter And The Order Of The Phoenix
Ron,Ron had the grace to look ashamed of himself.,5840,5,Harry Potter And The Order Of The Phoenix
Harry,"'I dreamed I was watching you lot play Quidditch,' Harry lied brutally.",5842,5,Harry Potter And The Order Of The Phoenix
Quidditch,"'I dreamed I was watching you lot play Quidditch,' Harry lied brutally.",5842,5,Harry Potter And The Order Of The Phoenix
Harry,"'You are trying to block your mind, aren't you?' said Hermione, looking beadily at Harry.",5846,5,Harry Potter And The Order Of The Phoenix
Hermione,"'You are trying to block your mind, aren't you?' said Hermione, looking beadily at Harry.",5846,5,Harry Potter And The Order Of The Phoenix
Cho Chang,"Cho Chang had just walked across the courtyard, determinedly not looking at him.",5852,5,Harry Potter And The Order Of The Phoenix
Gryffindor,"The final match of the Quidditch season, Gryffindor versus Ravenclaw, was to take place on the last weekend of May.",5853,5,Harry Potter And The Order Of The Phoenix
Ron,"Although Slytherin had been narrowly defeated by Hufflepuff in their last match, Gryffindor were not daring to hope for victory, due mainly (though of course nobody said it to him) to Ron's abysmal goal-keeping record.",5853,5,Harry Potter And The Order Of The Phoenix
Gryffindor,"Although Slytherin had been narrowly defeated by Hufflepuff in their last match, Gryffindor were not daring to hope for victory, due mainly (though of course nobody said it to him) to Ron's abysmal goal-keeping record.",5853,5,Harry Potter And The Order Of The Phoenix
Harry,"'I mean, I can't get any worse, can I?' he told Harry and Hermione grimly over breakfast on the morning of the match.",5854,5,Harry Potter And The Order Of The Phoenix
Cho,"Cho will be playing, won't she?'",5857,5,Harry Potter And The Order Of The Phoenix
Fred,"Lee Jordan, who had been very dispirited since Fred and George had left, was commentating as usual.",5859,5,Harry Potter And The Order Of The Phoenix
Lee Jordan,"Lee Jordan, who had been very dispirited since Fred and George had left, was commentating as usual.",5859,5,Harry Potter And The Order Of The Phoenix
George,"Lee Jordan, who had been very dispirited since Fred and George had left, was commentating as usual.",5859,5,Harry Potter And The Order Of The Phoenix
Johnson,"And Davies takes the Quaffle immediately, Ravenclaw Captain Davies with the Quaffle, he dodges Johnson, he dodges Bell, he dodges Spinnet as well… he's going straight for goal!",5861,5,Harry Potter And The Order Of The Phoenix
Weasley,"""Weasley cannot save a thing He cannot block a single ring…'",5863,5,Harry Potter And The Order Of The Phoenix
Jus,"'Jus' a precaution,' said Hagrid, shrugging his massive shoulders.",5881,5,Harry Potter And The Order Of The Phoenix
Hermione,'Why does Firenze leaving make a difference?' asked Hermione curiously.,5884,5,Harry Potter And The Order Of The Phoenix
Firenze,'Why does Firenze leaving make a difference?' asked Hermione curiously.,5884,5,Harry Potter And The Order Of The Phoenix
Doesn,"'Well, angry doesn' cover it.",5887,5,Harry Potter And The Order Of The Phoenix
Firenze,"If I hadn' stepped in, I reckon they'd've kicked Firenze ter death -'",5887,5,Harry Potter And The Order Of The Phoenix
Forest,"'Anyway,' he said, breathing a little more heavily than -usual, 'since then the other centaurs've bin livid with me, an' the trouble is they've got a lot of influence in the Forest… cleverest creatures in here.'",5893,5,Harry Potter And The Order Of The Phoenix
Bin Livid,"'Anyway,' he said, breathing a little more heavily than -usual, 'since then the other centaurs've bin livid with me, an' the trouble is they've got a lot of influence in the Forest… cleverest creatures in here.'",5893,5,Harry Potter And The Order Of The Phoenix
Forest,The path was becoming increasingly overgrown and the trees grew so closely together as they walked further and further into the Forest that it was as dark as dusk.,5897,5,Harry Potter And The Order Of The Phoenix
Harry,"They were soon a long way past the clearing where Hagrid had shown them the Thestrals, but Harry felt no sense of unease until Hagrid stepped unexpectedly off the path and began wending his way in and out of trees towards the dark heart of the Forest.",5897,5,Harry Potter And The Order Of The Phoenix
Harry,"It was a great struggle to keep up with Hagrid, what with branches and thickets of thorn through which Hagrid marched as easily as if they were cobwebs, but which snagged Harry and Hermione's robes, frequently entangling them so severely that they had to stop for minutes at a time to free themselves.",5900,5,Harry Potter And The Order Of The Phoenix
Hermione,"It was a great struggle to keep up with Hagrid, what with branches and thickets of thorn through which Hagrid marched as easily as if they were cobwebs, but which snagged Harry and Hermione's robes, frequently entangling them so severely that they had to stop for minutes at a time to free themselves.",5900,5,Harry Potter And The Order Of The Phoenix
Harry,They were so deep in the Forest now that sometimes all Harry could see of Hagrid in the gloom was a massive dark shape ahead of him.,5900,5,Harry Potter And The Order Of The Phoenix
Forest,They were so deep in the Forest now that sometimes all Harry could see of Hagrid in the gloom was a massive dark shape ahead of him.,5900,5,Harry Potter And The Order Of The Phoenix
Harry,"The breaking of a twig echoed loudly and the tiniest rustle of movement, even though it might have been made by an innocent sparrow, caused Harry to peer through the gloom for a culprit.",5900,5,Harry Potter And The Order Of The Phoenix
Harry,Hagrid's face swam through the gloom by the light of the two wavering beams and Harry saw again that he looked nervous and sad.,5905,5,Harry Potter And The Order Of The Phoenix
Yeh,Yeh know she's bin lookin' fer a chance ter get rid of me ever since I got back.,5911,5,Harry Potter And The Order Of The Phoenix
Bin Lookin',Yeh know she's bin lookin' fer a chance ter get rid of me ever since I got back.,5911,5,Harry Potter And The Order Of The Phoenix
Trelawney,"I don' wan' ter go, o' course, but if it wasn' fer… well… the special circumstances I'm abou' ter explain to yeh, I'd leave righ' now, before she's go' the chance ter do it in front o' the whole school, like she did with Trelawney.'",5911,5,Harry Potter And The Order Of The Phoenix
Don,"I don' wan' ter go, o' course, but if it wasn' fer… well… the special circumstances I'm abou' ter explain to yeh, I'd leave righ' now, before she's go' the chance ter do it in front o' the whole school, like she did with Trelawney.'",5911,5,Harry Potter And The Order Of The Phoenix
Dumbledore,"'It's not the end o' the world, I'll be able ter help Dumbledore once I'm outta here, I can be useful ter the Order.",5913,5,Harry Potter And The Order Of The Phoenix
An' Ron,"An' Ron, if he's willin'.'",5914,5,Harry Potter And The Order Of The Phoenix
Harry,"They crept forwards and Harry saw that they were facing a large, smooth mound of earth nearly as tall as Hagrid that he thought, with a jolt of dread, was sure to be the lair of some enormous animal.",5919,5,Harry Potter And The Order Of The Phoenix
Harry,"Trees had been ripped up at the roots all around the mound, so that it stood on a bare patch of ground surrounded by heaps of trunks and boughs that formed a kind of fence or barricade, behind which Harry, Hermione and Hagrid now stood.",5919,5,Harry Potter And The Order Of The Phoenix
Hermione,"Trees had been ripped up at the roots all around the mound, so that it stood on a bare patch of ground surrounded by heaps of trunks and boughs that formed a kind of fence or barricade, behind which Harry, Hermione and Hagrid now stood.",5919,5,Harry Potter And The Order Of The Phoenix
Harry,"Sure enough, Harry could hear a distant, rhythmic rumbling that sounded like a pair of enormous lungs at work.",5920,5,Harry Potter And The Order Of The Phoenix
Hermione,"'Hagrid, you told us -' said Hermione, her wand now shaking in her hand, 'you told us none of them wanted to come!'",5923,5,Harry Potter And The Order Of The Phoenix
Hermione,"'But why?' asked Hermione, who sounded as though she wanted to cry.",5927,5,Harry Potter And The Order Of The Phoenix
Hermione,"'Harmless!' said Hermione shrilly, and Hagrid made frantic hushing noises with his hands as the enormous creature before them grunted loudly and shifted in its sleep.",5929,5,Harry Potter And The Order Of The Phoenix
Tha,"'Yeah… well, tha's what it sounds like when he says his name,' said Hagrid anxiously.",5936,5,Harry Potter And The Order Of The Phoenix
Hermione,"'Oh, Hagrid, why on earth didn't you let him!' said Hermione, flopping down on to a ripped up tree and burying her face in her hands.",5943,5,Harry Potter And The Order Of The Phoenix
Harry,Harry understood now why there had been such a suspicious lack of any other living creature in this part of the Forest.,5948,5,Harry Potter And The Order Of The Phoenix
Firenze,He now understood what Firenze's warning had meant.,5955,5,Harry Potter And The Order Of The Phoenix
Norbert,"'Kind of makes you wish we had Norbert back, doesn't it?' he said, and she gave a very shaky laugh.",5958,5,Harry Potter And The Order Of The Phoenix
Harry,"'I knew I could count on yeh, Harry,' Hagrid said, beaming in a very watery way and dabbing at his face with his handkerchief again.",5961,5,Harry Potter And The Order Of The Phoenix
Hermione,"'Wha— no!' said Hermione, jumping up.",5962,5,Harry Potter And The Order Of The Phoenix
Harry,"In front of Harry and Hermione, meanwhile, the gigantic Grawp was rising from the ground, which shuddered as he placed an enormous hand upon it to push himself on to his knees.",5964,5,Harry Potter And The Order Of The Phoenix
Harry,Harry and Hermione retreated as far as they could while still keeping the giant within their sights.,5966,5,Harry Potter And The Order Of The Phoenix
Hermione,Harry and Hermione retreated as far as they could while still keeping the giant within their sights.,5966,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry heard Hermione squeal, terrified, beside him.",5967,5,Harry Potter And The Order Of The Phoenix
Grawpy,"'Now, Grawpy, don' do that!'",5972,5,Harry Potter And The Order Of The Phoenix
Don,"'Now, Grawpy, don' do that!'",5972,5,Harry Potter And The Order Of The Phoenix
Tha,'Tha's how you ended up pullin' up the others -',5972,5,Harry Potter And The Order Of The Phoenix
Harry,"they heard Hagrid yelling, as Hermione clung to Harry behind the tree, shaking and whimpering.",5982,5,Harry Potter And The Order Of The Phoenix
Yeh,"'Righ',' said Hagrid thickly, getting up with one hand pinching his bleeding nose and the other grasping his crossbow, 'well… there yeh are… yeh've met him an' - an' now he'll know yeh when yeh come back.",5984,5,Harry Potter And The Order Of The Phoenix
Yeh Come Back,"'Righ',' said Hagrid thickly, getting up with one hand pinching his bleeding nose and the other grasping his crossbow, 'well… there yeh are… yeh've met him an' - an' now he'll know yeh when yeh come back.",5984,5,Harry Potter And The Order Of The Phoenix
Righ,"'Righ',' said Hagrid thickly, getting up with one hand pinching his bleeding nose and the other grasping his crossbow, 'well… there yeh are… yeh've met him an' - an' now he'll know yeh when yeh come back.",5984,5,Harry Potter And The Order Of The Phoenix
Ron,"And he had promised that he, Ron and Hermione would continue Hagrid's totally pointless attempts to civilise the giant.",5988,5,Harry Potter And The Order Of The Phoenix
Forest,"'We agreed, I think, what we would do if this human ever showed his face in the Forest again?'",5993,5,Harry Potter And The Order Of The Phoenix
Firenze,"'Firenze has entered into servitude to humans,' said a grey centaur with a hard, deeply lined face.",5997,5,Harry Potter And The Order Of The Phoenix
Bane,interrupted Bane contemptuously.,6005,5,Harry Potter And The Order Of The Phoenix
Firenze,They have probably already profited from the traitor Firenze's teachings.',6005,5,Harry Potter And The Order Of The Phoenix
Firenze,You forfeited the friendship of the centaurs when you helped the traitor Firenze escape us.',6006,5,Harry Potter And The Order Of The Phoenix
Fores,'I won' be kept outta the Fores' by a bunch o' old mules like yeh!',6007,5,Harry Potter And The Order Of The Phoenix
Bane,"'Hagrid,' said Hermione in a high-pitched and terrified voice, as both Bane and the grey centaur pawed at the ground, 'let's go, please let's go!'",6008,5,Harry Potter And The Order Of The Phoenix
Harry,"'Hagrid,' said Hermione breathlessly, skirting the patch of nettles they had passed on their way there, 'if the centaurs don't want humans in the Forest, it doesn't really look as though Harry and I will be able -'",6014,5,Harry Potter And The Order Of The Phoenix
Quidditch,"asked Hagrid, pausing in the shelter of the trees as the Quidditch stadium came into view.",6018,5,Harry Potter And The Order Of The Phoenix
D'Yeh,'Or d'yeh reckon the match is over?',6018,5,Harry Potter And The Order Of The Phoenix
Harry,"There was a pause in which Harry glared at her, and her eyes filled slowly with tears.",6026,5,Harry Potter And The Order Of The Phoenix
Weasley,"'Weasley can save anything, He never leaves a single ring, That's why.",6032,5,Harry Potter And The Order Of The Phoenix
Ron,"yelled Ron, waving the silver Quidditch cup in the air and looking quite beside himself.",6035,5,Harry Potter And The Order Of The Phoenix
Ron,Ron's euphoria at helping Gryffindor scrape the Quidditch cup was such that he couldn't settle to anything next day.,6040,5,Harry Potter And The Order Of The Phoenix
Harry,"All he wanted to do was talk over the match, so Harry and Hermione found it very difficult to find an opening in which to mention Grawp.",6040,5,Harry Potter And The Order Of The Phoenix
Hermione,"All he wanted to do was talk over the match, so Harry and Hermione found it very difficult to find an opening in which to mention Grawp.",6040,5,Harry Potter And The Order Of The Phoenix
Ron,Not that either of them tried very hard; neither was keen to be the one to bring Ron back to reality in quite such a brutal fashion.,6040,5,Harry Potter And The Order Of The Phoenix
Harry,"'I suppose she cried, did she?' said Harry bitterly.",6045,5,Harry Potter And The Order Of The Phoenix
Ron,"'Well, yeah - more out of temper than anything, though…' Ron frowned slightly.",6046,5,Harry Potter And The Order Of The Phoenix
Ron,"'Well, actually… no, Ron,' said Hermione with a heavy sigh, putting down her book and looking at him apologetically.",6047,5,Harry Potter And The Order Of The Phoenix
Ron,Ron's carefully ruffled hair seemed to wilt with disappointment.,6048,5,Harry Potter And The Order Of The Phoenix
Ron,"'Yeah?' said Ron, whose face was growing rather red.",6050,5,Harry Potter And The Order Of The Phoenix
Hermy,"'Grawp's about sixteen feet tall, enjoys ripping up twenty-foot pine trees, and knows me,' she snorted, 'as Hermy.'",6054,5,Harry Potter And The Order Of The Phoenix
Norbert,And anyway… remember Norbert?,6057,5,Harry Potter And The Order Of The Phoenix
Harry,"The purposeful, feverish atmosphere drove nearly everything but the OWLs from Harry's mind, though he did wonder occasionally during Potions lessons whether Lupin had ever told Snape that he must continue giving Harry Occlumency tuition.",6062,5,Harry Potter And The Order Of The Phoenix
Lupin,"The purposeful, feverish atmosphere drove nearly everything but the OWLs from Harry's mind, though he did wonder occasionally during Potions lessons whether Lupin had ever told Snape that he must continue giving Harry Occlumency tuition.",6062,5,Harry Potter And The Order Of The Phoenix
Harry Occlumency,"The purposeful, feverish atmosphere drove nearly everything but the OWLs from Harry's mind, though he did wonder occasionally during Potions lessons whether Lupin had ever told Snape that he must continue giving Harry Occlumency tuition.",6062,5,Harry Potter And The Order Of The Phoenix
Ernie Macmillan,Ernie Macmillan had developed an irritating habit of interrogating people about their revision practices.,6064,5,Harry Potter And The Order Of The Phoenix
Harry,"he demanded of Harry and Ron as they queued outside Herbology, a manic gleam in his eyes.",6065,5,Harry Potter And The Order Of The Phoenix
Ron,"he demanded of Harry and Ron as they queued outside Herbology, a manic gleam in his eyes.",6065,5,Harry Potter And The Order Of The Phoenix
Hermy,"'Grawp's about sixteen feet tall, enjoys ripping up twenty-foot pine trees, and knows me,' she snorted, 'as Hermy.'",6075,5,Harry Potter And The Order Of The Phoenix
Norbert,And anyway… remember Norbert?,6078,5,Harry Potter And The Order Of The Phoenix
Harry,"The purposeful, feverish atmosphere drove nearly everything but the OWLs from Harry's mind, though he did wonder occasionally during Potions lessons whether Lupin had ever told Snape that he must continue giving Harry Occlumency tuition.",6083,5,Harry Potter And The Order Of The Phoenix
Lupin,"The purposeful, feverish atmosphere drove nearly everything but the OWLs from Harry's mind, though he did wonder occasionally during Potions lessons whether Lupin had ever told Snape that he must continue giving Harry Occlumency tuition.",6083,5,Harry Potter And The Order Of The Phoenix
Harry Occlumency,"The purposeful, feverish atmosphere drove nearly everything but the OWLs from Harry's mind, though he did wonder occasionally during Potions lessons whether Lupin had ever told Snape that he must continue giving Harry Occlumency tuition.",6083,5,Harry Potter And The Order Of The Phoenix
Harry,"This suited Harry very well; he was quite busy and tense enough without extra classes with Snape, and to his relief Hermione was much too preoccupied these days to badger him about Occlumency; she was spending a lot of time muttering to herself, and had not laid out any elf clothes for days.",6083,5,Harry Potter And The Order Of The Phoenix
Hermione,"This suited Harry very well; he was quite busy and tense enough without extra classes with Snape, and to his relief Hermione was much too preoccupied these days to badger him about Occlumency; she was spending a lot of time muttering to herself, and had not laid out any elf clothes for days.",6083,5,Harry Potter And The Order Of The Phoenix
Ernie Macmillan,Ernie Macmillan had developed an irritating habit of interrogating people about their revision practices.,6084,5,Harry Potter And The Order Of The Phoenix
Harry,he demanded of Harry and Ron as they queued outside Herbology a manic gleam in his eyes.,6085,5,Harry Potter And The Order Of The Phoenix
Ron,he demanded of Harry and Ron as they queued outside Herbology a manic gleam in his eyes.,6085,5,Harry Potter And The Order Of The Phoenix
Gran,"'Bit like Gran, really,' said Neville in a subdued voice.",6095,5,Harry Potter And The Order Of The Phoenix
Ron,Ron told him encouragingly.,6096,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry and Ron were much tempted by the bottle of Baruffio's Brain Elixir offered to them by Ravenclaw sixth-year Eddie Carmichael, who swore it was solely responsible for the nine 'Outstanding' OWLs he had gained the previous summer and was offering a whole pint for a mere twelve Galleons.",6099,5,Harry Potter And The Order Of The Phoenix
Eddie Carmichael,"Harry and Ron were much tempted by the bottle of Baruffio's Brain Elixir offered to them by Ravenclaw sixth-year Eddie Carmichael, who swore it was solely responsible for the nine 'Outstanding' OWLs he had gained the previous summer and was offering a whole pint for a mere twelve Galleons.",6099,5,Harry Potter And The Order Of The Phoenix
Ron,"Harry and Ron were much tempted by the bottle of Baruffio's Brain Elixir offered to them by Ravenclaw sixth-year Eddie Carmichael, who swore it was solely responsible for the nine 'Outstanding' OWLs he had gained the previous summer and was offering a whole pint for a mere twelve Galleons.",6099,5,Harry Potter And The Order Of The Phoenix
Mcgonagall,"'As you can see,' Professor McGonagall told the class as they copied down the dates and times of their exams from the blackboard, 'your OWLs are spread over two successive weeks.",6107,5,Harry Potter And The Order Of The Phoenix
Harry,Professor McGonagall gave a tiny sigh; Harry saw the nostrils of her sharp nose flare.,6109,5,Harry Potter And The Order Of The Phoenix
Mcgonagall,Professor McGonagall gave a tiny sigh; Harry saw the nostrils of her sharp nose flare.,6109,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry imagined sitting in his bedroom in Privet Drive in six weeks' time, waiting for his OWL results.",6114,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry agreed to test Hermione after lunch on Sunday, but regretted it almost at once; she was very agitated and kept snatching the book back from him to check that she had got the answer completely right, finally hitting him hard on the nose with the sharp edge of Achievements in Charming.",6115,5,Harry Potter And The Order Of The Phoenix
Hermione,"Harry agreed to test Hermione after lunch on Sunday, but regretted it almost at once; she was very agitated and kept snatching the book back from him to check that she had got the answer completely right, finally hitting him hard on the nose with the sharp edge of Achievements in Charming.",6115,5,Harry Potter And The Order Of The Phoenix
Dean,"Meanwhile, Ron was reading two years' worth of Charms notes with his fingers in his ears, his lips moving soundlessly; Seamus Finnigan was lying flat on his back on the floor, reciting the definition of a Substantive Charm while Dean checked it against The Standard Book of Spells, Grade 5; and Parvati and Lavender, who were practising basic Locomotion Charms, were making their pencil-cases race each other around the edge of the table.",6117,5,Harry Potter And The Order Of The Phoenix
Ron,"Meanwhile, Ron was reading two years' worth of Charms notes with his fingers in his ears, his lips moving soundlessly; Seamus Finnigan was lying flat on his back on the floor, reciting the definition of a Substantive Charm while Dean checked it against The Standard Book of Spells, Grade 5; and Parvati and Lavender, who were practising basic Locomotion Charms, were making their pencil-cases race each other around the edge of the table.",6117,5,Harry Potter And The Order Of The Phoenix
Seamus Finnigan,"Meanwhile, Ron was reading two years' worth of Charms notes with his fingers in his ears, his lips moving soundlessly; Seamus Finnigan was lying flat on his back on the floor, reciting the definition of a Substantive Charm while Dean checked it against The Standard Book of Spells, Grade 5; and Parvati and Lavender, who were practising basic Locomotion Charms, were making their pencil-cases race each other around the edge of the table.",6117,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry and Ron did not talk much, but ate with gusto, having studied hard all day.",6118,5,Harry Potter And The Order Of The Phoenix
Ron,"Harry and Ron did not talk much, but ate with gusto, having studied hard all day.",6118,5,Harry Potter And The Order Of The Phoenix
Umbridge,Through the doors to the Great Hall they could see Umbridge standing with a small group of ancient-looking witches and wizards.,6120,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry and Hermione nodded and they hastened towards the double doors into the Entrance Hall, slowing down as they stepped over the threshold to walk sedately past the examiners.",6121,5,Harry Potter And The Order Of The Phoenix
Hermione,"Harry and Hermione nodded and they hastened towards the double doors into the Entrance Hall, slowing down as they stepped over the threshold to walk sedately past the examiners.",6121,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry thought Professor Marchbanks must be the tiny, stooped witch with a face so lined it looked as though it had been draped in cobwebs; Umbridge was speaking to her deferentially.",6121,5,Harry Potter And The Order Of The Phoenix
Umbridge,"Harry thought Professor Marchbanks must be the tiny, stooped witch with a face so lined it looked as though it had been draped in cobwebs; Umbridge was speaking to her deferentially.",6121,5,Harry Potter And The Order Of The Phoenix
Marchbanks,"Harry thought Professor Marchbanks must be the tiny, stooped witch with a face so lined it looked as though it had been draped in cobwebs; Umbridge was speaking to her deferentially.",6121,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry turned over his paper, his heart thumping hard - three rows to his right and four seats ahead Hermione was already scribbling - and lowered his eyes to the first question: a) Give the incantation and b) describe the wand movement required to make objects fly.",6129,5,Harry Potter And The Order Of The Phoenix
Ron,"'Hermione,' said Ron sternly, 'we've been through this before… we're not going through every exam afterwards, it's bad enough doing them once.'",6132,5,Harry Potter And The Order Of The Phoenix
Anthony Goldstein,"Trembling, she left the chamber with Anthony Goldstein, Gregory Goyle and Daphne Greengrass.",6134,5,Harry Potter And The Order Of The Phoenix
Gregory Goyle,"Trembling, she left the chamber with Anthony Goldstein, Gregory Goyle and Daphne Greengrass.",6134,5,Harry Potter And The Order Of The Phoenix
Daphne Greengrass,"Trembling, she left the chamber with Anthony Goldstein, Gregory Goyle and Daphne Greengrass.",6134,5,Harry Potter And The Order Of The Phoenix
Ron,"'She'll be fine, remember she got a hundred and twelve per cent on one of our Charms tests?' said Ron.",6135,5,Harry Potter And The Order Of The Phoenix
Harry,"Harry walked into the Great Hall, clutching his wand so tightly his hand shook.",6137,5,Harry Potter And The Order Of The Phoenix
Harry,"He pointed Harry towards what looked like the very oldest and baldest examiner who was sitting behind a small table in a far corner, a short distance from Professor Marchbanks, who was halfway through testing Draco Malfoy.",6138,5,Harry Potter And The Order Of The Phoenix
Marchbanks,"He pointed Harry towards what looked like the very oldest and baldest examiner who was sitting behind a small table in a far corner, a short distance from Professor Marchbanks, who was halfway through testing Draco Malfoy.",6138,5,Harry Potter And The Order Of The Phoenix
Harry,"On the whole, Harry thought it went rather well.",6142,5,Harry Potter And The Order Of The Phoenix
Harry,There was no time to relax that night; they went straight to the common room after dinner and submerged themselves in revision for Transfiguration next day; Harry went to bed with his head buzzing with complex spell models and theories.,6143,5,Harry Potter And The Order Of The Phoenix
Harry,"They had their Herbology exam on Wednesday (other than a small bite from a Fanged Geranium, Harry ielt he had done reasonably well); and then, on Thursday, Defence Against the Dark.",6145,5,Harry Potter And The Order Of The Phoenix
Ron,"'How were the Runes?' said Ron, yawning and stretching.",6153,5,Harry Potter And The Order Of The Phoenix
Ron Lazily,"'Ah well,' said Ron lazily, 'that's only one mistake, isn't it, you'll still get -'",6155,5,Harry Potter And The Order Of The Phoenix
Umbridge,"I don't know how they got it through that new door, but I just walked past there and Umbridge is shrieking her head off - by the sound of it, it tried to take a chunk out of her leg -'",6156,5,Harry Potter And The Order Of The Phoenix
Harry,"Hermione's bad mood persisted for most of the weekend, though Harry and Ron found it quite easy to ignore as they spent most of Saturday and Sunday revising for Potions on Monday, the exam which Harry had been looking forward to least - and which he was sure would be the downfall of his ambitions to become an Auror.",6161,5,Harry Potter And The Order Of The Phoenix
Ron,"Hermione's bad mood persisted for most of the weekend, though Harry and Ron found it quite easy to ignore as they spent most of Saturday and Sunday revising for Potions on Monday, the exam which Harry had been looking forward to least - and which he was sure would be the downfall of his ambitions to become an Auror.",6161,5,Harry Potter And The Order Of The Phoenix
Harry,Harry was determined to perform well in Tuesdays Care of Magical Creatures exam so as not to let Hagnd down.,6166,5,Harry Potter And The Order Of The Phoenix
